LA :DIVINA 1.000000,
DIVINA :COMMEDIA 1.000000,
COMMEDIA :di 1.000000,
di :largo 0.000548,Sibilla 0.000548,tutt'i 0.000548,virtute 0.000548,farsi 0.000548,manna 0.000548,cotal 0.000548,vòti 0.000548,foglia 0.000548,dottore 0.000548,rimirar 0.000548,valle 0.000548,Croazia 0.000548,servo 0.000548,benigna 0.000548,sopra; 0.000548,banco 0.000548,candida 0.000548,quest'acqua 0.000548,mirabil 0.000548,fulgore 0.001095,letizia; 0.000548,spedito 0.000548,vista 0.000548,moneta 0.000548,ch'el 0.000548,secoli 0.000548,Podestadi 0.000548,coro 0.000548,minore 0.000548,Iuno 0.000548,larghezza 0.000548,doppiero 0.000548,vederla 0.000548,trarre 0.000548,Leda 0.000548,ridure 0.000548,vapor 0.001095,bere: 0.000548,pastor 0.000548,sigillo 0.000548,Cleto 0.000548,Lin 0.000548,Nembròt 0.000548,gonna 0.000548,ragionare 0.000548,quanta 0.000548,stare 0.000548,su 0.000548,sopr'a 0.001095,doppia 0.000548,lei; 0.000548,baleno 0.000548,iattanza; 0.000548,sofista" 0.000548,sustanza 0.000548,cose 0.001095,punti 0.000548,comete 0.000548,Babillòn 0.000548,seguitar 0.000548,corona 0.000548,folgóri 0.000548,splendori 0.000548,sol 0.001095,ridurlasi 0.000548,visione 0.000548,lucerne 0.000548,parenti 0.000548,farina 0.000548,possanza 0.000548,domandar 0.000548,male 0.000548,Nostra 0.000548,liquor 0.000548,cener 0.000548,piacer 0.000548,vero 0.001095,coruscar 0.000548,villa 0.000548,parole 0.000548,fiume 0.000548,Vinegia 0.000548,Rascia 0.000548,Norvegia 0.000548,Portogallo 0.000548,Ierusalemme 0.000548,Boemme 0.000548,Spagna 0.000548,cotenna 0.000548,colpo 0.000548,Praga 0.000548,laude 0.000548,molti 0.000548,segni 0.000548,rivera 0.001095,vergogna 0.000548,ragionarmi 0.000548,fama 0.000548,forte 0.000548,provedenza 0.000548,metter 0.000548,sale 0.000548,ventura; 0.000548,novi 0.000548,Fiorenza 0.001643,Fegghine 0.000548,Certaldo 0.000548,Campi 0.000548,Ginevra 0.000548,Pado 0.000548,val 0.000548,cittadini 0.000548,cuoio 0.000548,famiglia 0.001095,quadranti 0.000548,chiarezza 0.000548,gratuito 0.000548,Tommaso 0.001095,cura 0.000548,Minoi 0.000548,fra 0.000548,spirito 0.000548,Bonaventura 0.000548,combatter 0.000548,Cristo: 0.000548,mutua 0.000548,cerchio 0.000548,latte 0.000548,nova 0.001095,trarlo 0.000548,seconda 0.000548,dì 0.001095,cherubica 0.000548,Sigieri 0.000548,Riccardo 0.000548,Beda 0.000548,Grazian 0.000548,Cologna 0.000548,quai 0.000548,quelle; 0.000548,Latona 0.001643,mortal 0.000548,bene 0.001643,Cristo 0.004929,Belo 0.000548,parte; 0.000548,Piava 0.000548,Brenta 0.000548,caro 0.000548,strada" 0.000548,vostri 0.000548,dolce 0.001095,mettere 0.000548,larga 0.000548,Catalogna 0.000548,Ridolfo 0.000548,Catona 0.000548,Gaeta 0.000548,Bari 0.000548,Rodano 0.000548,quiete" 0.000548,riudir 0.000548,votivo 0.000548,sacrificio 0.000548,complession 0.000548,proceder 0.000548,ciascuno 0.001095,pensiero 0.000548,verità 0.000548,sùbita 0.000548,Romeo 0.000548,buoni 0.000548,Ravenna 0.000548,Lucrezia 0.000548,reverenza; 0.000548,spirarmi 0.000548,letizia 0.002191,maltolletto 0.000548,letigio" 0.000548,faville 0.000548,collo 0.000548,rampollo 0.000548,felle 0.000548,Platone 0.000548,dubitar 0.000548,meritar 0.000548,fieri 0.000548,fame 0.000548,maggior 0.000548,Soave 0.000548,capo 0.000548,soglia 0.001095,carità 0.000548,voto 0.000548,bella 0.000548,vostr'arti 0.000548,princìpi 0.000548,senso 0.000548,Cain 0.000548,luce 0.001643,nube 0.001095,piegar 0.000548,novella 0.001095,Letè 0.001095,palma 0.000548,fatto 0.000548,biade 0.000548,pecore 0.000548,sospetto 0.000548,laide 0.000548,Giove 0.001095,spessa 0.000548,Siringa 0.000548,viole 0.000548,foglie 0.000548,Parnaso 0.001095,viva 0.002191,Iarba 0.000548,resistenza 0.000548,pentimento 0.000548,grazie 0.000548,Minerva 0.000548,testa 0.000548,necessità 0.000548,rugiada 0.000548,puerizia 0.000548,fiamma 0.001095,fiori 0.001095,vapori 0.000548,rose 0.001095,gigli 0.000548,smeraldo 0.000548,carro 0.000548,vermiglio 0.000548,sei 0.001095,verde 0.000548,fiordaliso 0.000548,tratti 0.000548,bianco; 0.000548,stupor 0.001095,star 0.000548,balenar 0.000548,fuggir 0.000548,fontana 0.000548,diverse 0.000548,cosa 0.001095,levar 0.000548,trarreti 0.000548,Chiassi 0.000548,cercar 0.000548,fori; 0.000548,pochi 0.000548,là; 0.000548,Beatrice 0.002191,Tisbe 0.000548,grido 0.000548,Guittone 0.000548,Lemosì 0.000548,romanzi 0.000548,Ligurgo 0.000548,dire 0.000548,colei 0.001095,stupore 0.001643,me; 0.000548,cilestro; 0.000548,Venere 0.000548,volger 0.000548,diversi 0.001095,vertù 0.000548,mensa 0.000548,nodrir 0.000548,dimandar 0.000548,volare 0.000548,bisogno 0.000548,merigge 0.001095,grazia 0.002738,maggio 0.001095,schiera 0.000548,giorno 0.001095,trottare 0.000548,bere 0.000548,Bolsena 0.000548,nominar 0.000548,farmi 0.000548,colui" 0.000548,peccar 0.000548,mangiar 0.000548,carne 0.001095,Forese 0.000548,becco 0.000548,nullo 0.000548,ramo 0.001643,quell'anima 0.000548,Tiresia 0.000548,lauro 0.000548,Giocasta" 0.000548,lunari 0.000548,riso 0.001643,bando" 0.000548,dramma 0.000548,mille; 0.000548,mirto 0.000548,Pietro 0.001643,Taumante 0.000548,sapere 0.000548,Iosuè 0.001095,quell'unica 0.000548,nave 0.000548,Francia 0.000548,Curradino; 0.000548,nuovo 0.000548,Parigi: 0.000548,fori" 0.000548,consolar 0.000548,cigno 0.000548,ponte; 0.000548,pensier 0.001643,piacere 0.001095,morso" 0.000548,voglia 0.000548,quelli 0.002738,Bacco 0.000548,sè 0.000548,ritenerlo 0.000548,meritare 0.000548,biasmo 0.000548,lode 0.001095,fede 0.001095,dubbiar 0.000548,novo 0.001095,sovr'a 0.000548,giugner 0.000548,perder 0.001095,mal 0.001095,vigore 0.000548,salir 0.000548,Levì 0.000548,Roma 0.002191,ragionar 0.001095,Deo 0.000548,fanciulla 0.000548,mano 0.001095,necessitate 0.001095,far 0.001643,così 0.001095,nuvol 0.000548,fori 0.003286,madre 0.000548,vera 0.000548,dubbio 0.000548,caritate 0.001095,ben 0.002738,linci 0.000548,fanciullo 0.000548,parlare 0.001643,pianger 0.001095,figliar 0.000548,picciola 0.001095,Fosco 0.000548,Carpigna 0.000548,venenosi 0.000548,consorte 0.000548,livore 0.000548,dogliosi 0.000548,pregio 0.000548,dir 0.001095,can 0.000548,galle 0.000548,corso 0.000548,fuga; 0.000548,ventura 0.000548,vostra 0.000548,ferro 0.000548,grave 0.000548,non 0.002738,stile 0.000548,pennel 0.000548,miglior 0.001095,pena 0.000548,Siena 0.000548,ciglia 0.000548,vento 0.001095,quell'arte 0.000548,legger 0.000548,gir 0.001095,render 0.000548,buon 0.001095,guardare 0.000548,cavalieri 0.000548,Traiano 0.000548,marmo 0.000548,salita 0.000548,metallo 0.000548,diamante 0.000548,vena 0.001095,queste 0.001095,rietro 0.001643,portarne 0.000548,gemme 0.000548,Titone 0.000548,parte 0.000548,Gallura" 0.000548,lieve 0.000548,Maria" 0.000548,mente; 0.000548,marito 0.000548,vaso 0.000548,Francia: 0.000548,soavità 0.000548,lici 0.000548,bel 0.001095,notte 0.002738,martìri 0.001095,qual 0.000548,Latin" 0.000548,tiranni 0.000548,costà 0.000548,pace 0.001643,province 0.000548,nostro 0.000548,leon 0.000548,Beatrice; 0.000548,giudicio 0.001095,costor 0.001095,peggior 0.000548,Brabante 0.000548,Tacco 0.000548,Ghin 0.000548,dietro 0.001095,nebbia; 0.000548,Maria 0.002191,Campaldino 0.000548,Montefeltro 0.000548,tuoi 0.000548,Carlo 0.001643,mondo 0.000548,messaggi 0.000548,perdon 0.000548,venti; 0.000548,cuor 0.001643,lei 0.010405,sedere 0.000548,riposar 0.000548,Cosenza 0.000548,due 0.000548,Cicilia 0.000548,Costanza 0.000548,gentile 0.000548,soverchiar 0.001095,molt'altri"; 0.000548,Plato 0.000548,Tevero 0.000548,giusto 0.000548,calcar 0.000548,gire 0.000548,santa 0.000548,Dio: 0.000548,Gange 0.001095,lontano 0.002191,giunchi 0.000548,paradiso 0.003834,quei 0.005476,là" 0.001095,Marzia 0.000548,tanta 0.002191,mirar 0.001643,salire 0.001095,lume 0.002738,palagio 0.000548,vello 0.000548,tempo 0.001643,maciulla 0.000548,vispistrello 0.000548,mar 0.000548,fortezza 0.000548,mostrarmi 0.000548,lungi 0.001095,noi; 0.000548,Romagna 0.001095,cristallo 0.000548,noi: 0.000548,subito 0.001095,manicar 0.000548,raggio 0.001095,Beccheria 0.000548,Montaperti 0.000548,cicogna 0.000548,spigolar 0.000548,verno 0.000548,vetro 0.000548,gloria 0.000548,giugnere 0.000548,San 0.001095,balene 0.000548,mezza 0.001095,torri 0.000548,lontano; 0.000548,buona 0.001095,Narcisso 0.000548,questo: 0.001095,Troia: 0.000548,mondiglia" 0.000548,traverso 0.001095,Guido 0.000548,leuto 0.000548,Mirra 0.000548,Tebe 0.001643,natura 0.001095,Capocchio 0.000548,palesarvi 0.000548,rimbalzo 0.000548,mostrar 0.000548,balzo 0.000548,scardova 0.000548,schianze 0.000548,formiche; 0.000548,seme 0.000548,Maremma 0.000548,Valdichiana 0.000548,pietà 0.000548,Davìd 0.000548,lanterna; 0.000548,contarla 0.000548,Focara 0.000548,vedere 0.001095,Maiolica 0.000548,Cipri 0.000548,Pier 0.000548,vivanda 0.000548,giro 0.001095,scisma 0.000548,scandalo 0.000548,colpi 0.000548,Puglia 0.000548,Soldano; 0.000548,volpe 0.000548,polpe 0.000548,Santerno 0.000548,Lamone 0.000548,Montagna 0.000548,Franceschi 0.000548,costa 0.001095,figlio 0.000548,fuori 0.001643,molta 0.000548,tante 0.002191,tre 0.001643,troppa 0.000548,Cadmo 0.000548,Nasidio 0.000548,pepe; 0.000548,quattro 0.000548,calda 0.000548,monte 0.000548,rabbia 0.000548,torbidi 0.000548,Magra 0.001095,Val 0.001095,trista 0.001095,crucci" 0.000548,Toscana 0.001095,demon 0.000548,butto 0.001095,sì 0.002738,serpenti 0.000548,pria 0.001095,lena 0.000548,ciascuna 0.001095,chiappa 0.000548,cappa 0.000548,menzogna" 0.000548,piombo 0.000548,compagnia 0.000548,paglia 0.000548,partirs'indi 0.000548,molin 0.000548,piombato 0.000548,levarsi 0.000548,botto 0.000548,colpa 0.001095,gualoppo 0.001095,rintoppo 0.000548,Sardigna 0.001643,Logodoro; 0.000548,piano 0.000548,Gallura 0.000548,bocca 0.001095,ch'io 0.000548,sue 0.001643,Navarra 0.000548,contra 0.001643,campar 0.000548,stella 0.000548,terra 0.000548,castella 0.000548,Caprona 0.000548,sùbito 0.002738,cento 0.001643,nostri 0.000548,Santa 0.001643,Malebolge 0.001095,ponte 0.000548,maschi 0.000548,nota; 0.000548,Brescia 0.000548,Baco 0.000548,vita 0.002738,Luni 0.000548,maschio 0.000548,ruinare 0.000548,presso 0.001095,parlasia 0.000548,quanto 0.001095,ver' 0.000548,saper 0.001643,pianto 0.000548,farne 0.000548,quell'aver 0.000548,fóri 0.000548,bontate 0.001643,merda 0.000548,quello 0.003286,Medea 0.000548,Lenno 0.000548,quest'altri 0.000548,Gerion 0.000548,loco 0.000548,poco 0.000548,state 0.001095,scorpion 0.000548,pietra 0.002191,rotelle 0.000548,nodi 0.000548,froda 0.001095,lunga 0.000548,menzogna 0.000548,sovra 0.001095,lunge 0.000548,partirsi 0.000548,gran 0.002738,men 0.000548,mio 0.003834,malizia 0.001643,que' 0.000548,te; 0.000548,Fiesole 0.001095,lui; 0.001095,sopra 0.008215,questa 0.007667,rame 0.001095,fin 0.000548,fronde 0.000548,forza 0.000548,Flegra 0.000548,neve 0.001095,Caton 0.000548,giustizia 0.000548,catena 0.000548,nere 0.000548,spelta 0.000548,tai 0.000548,dirne 0.000548,voi 0.006024,Cesare 0.000548,Federigo 0.000548,serpi" 0.000548,futuro 0.000548,costoro 0.001643,piglio 0.002191,mezzo 0.001643,presso: 0.000548,saette 0.000548,Creti 0.000548,quelle 0.003286,retro 0.016429,sotto 0.013143,spirti 0.000548,grado 0.002738,tua 0.002191,vostro 0.000548,tòrre 0.000548,veder 0.003286,restare 0.000548,Iosafàt 0.000548,miseri 0.000548,tormento 0.000548,duolo 0.000548,riguardar 0.002191,cozzo 0.001095,disdegno 0.000548,quell'angoscia 0.000548,spavento 0.001095,tornar 0.001095,smalto" 0.000548,Giuda 0.000548,noi 0.008762,fuor 0.012048,speranza 0.001643,sette 0.001095,voler 0.001095,foco 0.002191,costui 0.002191,vederlo 0.001095,fango 0.000548,tutto 0.003286,mirare 0.000548,costei 0.000548,che 0.013143,quest'anime 0.000548,cotesti 0.000548,poppa 0.000548,savere 0.000548,più 0.005476,tal 0.007667,trestizia 0.000548,pietade 0.001095,Lancialotto 0.000548,sanguigno 0.000548,mille 0.005476,Sicheo; 0.000548,lussuria 0.000548,molte 0.001643,sé 0.020263,minor 0.000548,posa 0.001095,sù 0.003286,giù 0.002191,cotanto 0.001095,tutti 0.003834,color 0.006572,grande 0.001643,fresca 0.000548,tanto; 0.000548,ciò 0.007667,tenebre 0.001095,spiriti 0.000548,Moisè 0.001095,Noè 0.000548,vittoria 0.000548,molto 0.000548,tanto 0.003286,questi 0.002738,viri 0.000548,femmine 0.000548,duol 0.000548,sospiri 0.000548,sudore 0.000548,qua 0.021358,là 0.032859,bragia 0.000548,fiamme 0.000548,trapassar 0.000548,lagrime 0.001095,sangue 0.004381,colui 0.008762,gente 0.001095,lor 0.017525,loro 0.003286,morte 0.001643,coloro 0.001643,man 0.001095,dolore 0.001643,colore 0.001095,mia 0.004381,Dio 0.019715,ciascun 0.001095,questo 0.007667,fare 0.001643,sole 0.002191,venir 0.000548,virtù 0.001095,cui 0.009858,comandare 0.000548,te 0.008762,salvazione 0.000548,suo 0.004929,lui 0.009858,Silvio 0.000548,san 0.000548,venire 0.001095,qui 0.002738,ferute 0.000548,parlar 0.001095,tutta 0.001643,Troia 0.000548,quel 0.031763,me 0.013691,sua 0.010405,gravezza 0.000548,tutte 0.002738,quella 0.015882,prima 0.003286,pel 0.001095,paura 0.000548,sonno 0.000548,nostra 0.003834,Dante 0.001643,
Dante :Alighieri 1.000000,
Alighieri :PARADISO 0.333333,PURGATORIO 0.333333,INFERNO 0.333333,
INFERNO :Inferno: 1.000000,
Inferno: :Canto 1.000000,
Canto :XXXIV 0.010000,XXXIII 0.030000,XXXII 0.030000,XXXI 0.030000,XXX 0.030000,XXIX 0.030000,XXVIII 0.030000,XXVII 0.030000,XXVI 0.030000,XXV 0.030000,XXIV 0.030000,XXIII 0.030000,XXII 0.030000,XXI 0.030000,XX 0.030000,XIX 0.030000,XVIII 0.030000,XVII 0.030000,XVI 0.030000,XV 0.030000,XIV 0.030000,XIII 0.030000,XII 0.030000,XI 0.030000,X 0.030000,IX 0.030000,VIII 0.030000,VII 0.030000,VI 0.030000,V 0.030000,IV 0.030000,III 0.030000,II 0.030000,I 0.030000,
I :s'appellava 0.166667,or 0.166667,La 0.166667,Per 0.166667,si 0.166667,Nel 0.166667,
Nel :ventre 0.090909,giallo 0.090909,monte 0.090909,suo 0.181818,ciel 0.090909,tempo 0.090909,fondo 0.090909,dritto 0.090909,vano 0.090909,mezzo 0.090909,
